Start time: 1376316817.34, Players: 1
End time: 1376316912.28, Score: 1300
Player,Time,HR
Black,2013-08-12 10:15:07.465495,50.6408119202
Black,2013-08-12 10:15:07.549776,50.6356506348
Black,2013-08-12 10:15:07.627834,50.6367263794
Black,2013-08-12 10:15:07.710465,50.6485786438
Black,2013-08-12 10:15:07.801060,50.6416969299
Black,2013-08-12 10:15:07.882744,50.6403045654
Black,2013-08-12 10:15:07.960733,50.6450500488
Black,2013-08-12 10:15:08.044439,50.6444892883
Black,2013-08-12 10:15:08.135941,50.630027771
Black,2013-08-12 10:15:08.222229,50.6297950745
Black,2013-08-12 10:15:08.308569,50.6278877258
Black,2013-08-12 10:15:08.392973,50.6234474182
Black,2013-08-12 10:15:08.483038,50.6200447083
Black,2013-08-12 10:15:08.570373,50.6188430786
Black,2013-08-12 10:15:08.657691,50.6227149963
Black,2013-08-12 10:15:08.742449,50.6178703308
Black,2013-08-12 10:15:08.823268,50.6163749695
Black,2013-08-12 10:15:08.905466,50.6172027588
Black,2013-08-12 10:15:08.993681,50.6087265015
Black,2013-08-12 10:15:09.075918,50.6088371277
Black,2013-08-12 10:15:09.165681,50.5943450928
Black,2013-08-12 10:15:09.245711,50.5953330994
Black,2013-08-12 10:15:09.336347,50.5909309387
Black,2013-08-12 10:15:09.419833,50.5848121643
Black,2013-08-12 10:15:09.503055,50.5863609314
Black,2013-08-12 10:15:09.578818,50.5837631226
Black,2013-08-12 10:15:09.662864,50.5828056335
Black,2013-08-12 10:15:09.743987,50.5780830383
Black,2013-08-12 10:15:09.826119,50.5733909607
Black,2013-08-12 10:15:09.907958,50.5697746277
Black,2013-08-12 10:15:09.988116,50.5639877319
Black,2013-08-12 10:15:10.073180,50.5660400391
Black,2013-08-12 10:15:10.148397,50.5653839111
Black,2013-08-12 10:15:10.238797,50.5619621277
Black,2013-08-12 10:15:10.314401,50.5562705994
Black,2013-08-12 10:15:10.397159,50.5543708801
Black,2013-08-12 10:15:10.483429,50.5509109497
Black,2013-08-12 10:15:10.570471,50.5394630432
Black,2013-08-12 10:15:10.663005,50.5241088867
Black,2013-08-12 10:15:10.751946,50.5113105774
Black,2013-08-12 10:15:10.833667,50.5150146484
Black,2013-08-12 10:15:10.919088,50.5104064941
Black,2013-08-12 10:15:11.004399,50.5070381165
Black,2013-08-12 10:15:11.082662,50.5141525269
Black,2013-08-12 10:15:11.165439,50.5110549927
Black,2013-08-12 10:15:11.245425,50.5190238953
Black,2013-08-12 10:15:11.326532,50.5256080627
Black,2013-08-12 10:15:11.406399,50.5383033752
Black,2013-08-12 10:15:11.488208,50.5448036194
Black,2013-08-12 10:15:11.577624,50.550151825
Black,2013-08-12 10:15:11.656910,50.5395050049
Black,2013-08-12 10:15:11.743441,50.5373039246
Black,2013-08-12 10:15:11.831010,50.5301437378
Black,2013-08-12 10:15:11.913640,50.5258903503
Black,2013-08-12 10:15:11.995406,50.5305328369
Black,2013-08-12 10:15:12.077326,50.5313529968
Black,2013-08-12 10:15:12.158026,50.5384674072
Black,2013-08-12 10:15:12.237430,50.540096283
